age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,Bank deposit(target)
61,retired,married,primary,no,1060.0,yes,no,unknown,13.0,may,118.0,1.0,-1.0,unknown,no
61,management,married,secondary,no,1471.0,no,no,cellular,12.0,aug,331.0,2.0,-1.0,unknown,no
61,self-employed,divorced,tertiary,no,6610.0,no,no,cellular,24.0,feb,481.0,2.0,-1.0,unknown,yes
61,management,married,tertiary,no,997.0,no,no,cellular,10.0,mar,106.0,1.0,-1.0,unknown,yes
61,retired,married,secondary,no,76.0,yes,no,cellular,15.0,jul,195.0,7.0,-1.0,unknown,no
61,management,married,secondary,no,967.0,no,no,cellular,20.0,aug,180.0,1.0,-1.0,unknown,no
61,blue-collar,divorced,primary,no,1428.0,yes,no,unknown,5.0,may,82.0,2.0,-1.0,unknown,no
61,retired,married,secondary,no,195.0,yes,yes,unknown,6.0,may,179.0,1.0,-1.0,unknown,no
61,blue-collar,married,primary,no,734.0,yes,no,unknown,8.0,may,204.0,1.0,-1.0,unknown,no
61,retired,married,primary,no,1060.0,yes,no,unknown,13.0,may,118.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,4248.0,yes,no,unknown,14.0,may,71.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,280.0,yes,no,unknown,15.0,may,88.0,3.0,-1.0,unknown,no
61,blue-collar,married,primary,no,625.0,yes,no,unknown,19.0,may,158.0,2.0,-1.0,unknown,no
61,retired,divorced,secondary,no,1857.0,yes,no,unknown,28.0,may,173.0,4.0,-1.0,unknown,no
61,retired,married,primary,no,-156.0,yes,yes,unknown,2.0,jun,283.0,5.0,-1.0,unknown,no
61,retired,married,primary,no,296.0,yes,yes,unknown,3.0,jun,323.0,2.0,-1.0,unknown,no
61,housemaid,married,unknown,no,0.0,no,no,unknown,5.0,jun,118.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,173.0,no,no,unknown,9.0,jun,182.0,2.0,-1.0,unknown,no
61,retired,married,secondary,no,296.0,no,no,unknown,17.0,jun,18.0,1.0,-1.0,unknown,no
61,entrepreneur,divorced,secondary,no,369.0,no,no,unknown,18.0,jun,82.0,1.0,-1.0,unknown,no
61,unknown,married,tertiary,no,50.0,no,no,unknown,19.0,jun,216.0,2.0,-1.0,unknown,no
61,retired,married,secondary,no,313.0,no,yes,unknown,3.0,jul,42.0,1.0,-1.0,unknown,no
61,retired,married,unknown,no,-492.0,no,yes,unknown,4.0,jul,333.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,76.0,yes,no,cellular,15.0,jul,195.0,7.0,-1.0,unknown,no
61,technician,married,secondary,no,50.0,yes,no,cellular,22.0,jul,213.0,5.0,-1.0,unknown,no
61,retired,married,secondary,no,479.0,no,no,cellular,22.0,jul,464.0,5.0,-1.0,unknown,no
61,retired,divorced,secondary,no,291.0,no,no,cellular,24.0,jul,286.0,5.0,-1.0,unknown,no
61,retired,divorced,secondary,no,410.0,no,yes,cellular,31.0,jul,470.0,4.0,-1.0,unknown,no
61,retired,married,secondary,no,77.0,no,no,cellular,6.0,aug,455.0,4.0,-1.0,unknown,yes
61,housemaid,married,tertiary,no,746.0,no,no,cellular,7.0,aug,108.0,4.0,-1.0,unknown,no
61,housemaid,married,primary,no,368.0,no,no,cellular,8.0,aug,62.0,3.0,-1.0,unknown,no
61,blue-collar,married,primary,no,1115.0,no,no,cellular,14.0,aug,197.0,4.0,-1.0,unknown,no
61,management,married,secondary,no,985.0,no,no,cellular,18.0,aug,998.0,6.0,-1.0,unknown,yes
61,retired,married,secondary,no,0.0,no,no,cellular,2.0,feb,75.0,1.0,-1.0,unknown,no
61,housemaid,single,unknown,no,893.0,no,no,telephone,2.0,feb,324.0,1.0,-1.0,unknown,no
61,management,married,tertiary,no,6016.0,no,no,cellular,2.0,feb,670.0,3.0,-1.0,unknown,yes
61,blue-collar,single,primary,no,433.0,no,no,cellular,5.0,feb,346.0,1.0,-1.0,unknown,no
61,retired,married,primary,no,3738.0,no,no,telephone,6.0,feb,188.0,1.0,-1.0,unknown,no
61,retired,married,tertiary,no,1257.0,no,no,cellular,10.0,feb,503.0,1.0,-1.0,unknown,yes
61,retired,married,primary,no,197.0,no,no,cellular,17.0,feb,113.0,1.0,-1.0,unknown,yes
61,technician,married,tertiary,no,1263.0,no,no,telephone,18.0,feb,176.0,4.0,-1.0,unknown,no
61,retired,married,tertiary,no,32685.0,no,no,cellular,2.0,mar,1447.0,2.0,-1.0,unknown,yes
61,management,married,tertiary,no,997.0,no,no,cellular,10.0,mar,106.0,1.0,-1.0,unknown,yes
61,admin.,married,tertiary,no,1332.0,no,no,cellular,12.0,mar,156.0,1.0,-1.0,unknown,yes
61,management,married,tertiary,no,5157.0,no,no,cellular,13.0,mar,432.0,1.0,-1.0,unknown,no
61,technician,married,tertiary,no,0.0,no,no,cellular,3.0,apr,224.0,1.0,-1.0,unknown,no
61,housemaid,married,tertiary,no,1389.0,no,no,cellular,8.0,apr,250.0,1.0,-1.0,unknown,no
61,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,14.0,apr,133.0,2.0,-1.0,unknown,yes
61,retired,married,primary,no,1515.0,yes,no,cellular,15.0,apr,253.0,2.0,-1.0,unknown,no
61,management,married,tertiary,no,0.0,yes,no,cellular,15.0,apr,114.0,1.0,-1.0,unknown,no
61,retired,divorced,primary,no,876.0,no,no,cellular,17.0,apr,40.0,9.0,-1.0,unknown,no
61,management,single,tertiary,no,2.0,no,no,cellular,20.0,apr,122.0,3.0,-1.0,unknown,no
61,management,married,tertiary,no,267.0,no,no,cellular,20.0,apr,190.0,1.0,-1.0,unknown,yes
61,retired,married,secondary,no,243.0,no,no,cellular,20.0,apr,194.0,1.0,-1.0,unknown,yes
61,retired,divorced,secondary,no,927.0,no,no,cellular,30.0,apr,427.0,3.0,-1.0,unknown,yes
61,retired,divorced,secondary,no,0.0,no,no,cellular,5.0,may,272.0,3.0,-1.0,unknown,no
61,management,married,tertiary,no,997.0,no,no,cellular,22.0,jun,269.0,1.0,104.0,success,yes
61,retired,married,secondary,no,3340.0,no,no,cellular,30.0,jun,224.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,13164.0,no,no,cellular,1.0,jul,92.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,123.0,no,no,cellular,7.0,jul,112.0,2.0,-1.0,unknown,no
61,unknown,single,primary,no,50.0,no,no,telephone,21.0,jul,465.0,6.0,-1.0,unknown,no
61,blue-collar,married,primary,no,7879.0,no,no,telephone,28.0,jul,186.0,9.0,-1.0,unknown,no
61,retired,married,secondary,no,569.0,no,no,cellular,4.0,aug,219.0,1.0,-1.0,unknown,yes
61,management,married,tertiary,no,175.0,no,no,telephone,5.0,aug,270.0,2.0,-1.0,unknown,yes
61,retired,married,tertiary,no,3140.0,yes,yes,cellular,6.0,aug,975.0,4.0,98.0,unknown,yes
61,self-employed,divorced,tertiary,no,52587.0,no,no,cellular,10.0,aug,290.0,1.0,-1.0,unknown,yes
61,retired,married,tertiary,no,2557.0,yes,no,cellular,11.0,aug,139.0,3.0,190.0,success,yes
61,management,single,tertiary,no,2.0,no,no,cellular,12.0,aug,131.0,1.0,114.0,failure,yes
61,management,married,secondary,no,1471.0,no,no,cellular,12.0,aug,331.0,2.0,-1.0,unknown,no
61,management,married,secondary,no,1128.0,no,no,cellular,18.0,aug,243.0,2.0,-1.0,unknown,no
61,management,married,secondary,no,967.0,no,no,cellular,20.0,aug,180.0,1.0,-1.0,unknown,no
61,admin.,married,secondary,no,1046.0,yes,no,cellular,21.0,aug,158.0,1.0,-1.0,unknown,yes
61,retired,married,secondary,no,399.0,no,no,cellular,26.0,aug,81.0,1.0,-1.0,unknown,no
61,retired,married,primary,no,1742.0,no,no,cellular,11.0,sep,90.0,4.0,-1.0,unknown,no
61,retired,married,secondary,no,5207.0,no,no,cellular,11.0,sep,336.0,1.0,81.0,other,no
61,unemployed,married,primary,no,1.0,no,no,cellular,25.0,sep,85.0,1.0,-1.0,unknown,no
61,management,married,tertiary,no,3371.0,no,no,cellular,28.0,sep,299.0,2.0,-1.0,unknown,yes
61,management,married,tertiary,no,1224.0,no,no,cellular,1.0,oct,99.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,2917.0,no,no,cellular,6.0,oct,215.0,1.0,-1.0,unknown,yes
61,management,married,tertiary,no,2931.0,no,no,cellular,6.0,oct,125.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,286.0,no,no,cellular,7.0,oct,525.0,1.0,-1.0,unknown,no
61,housemaid,married,tertiary,no,1389.0,no,no,cellular,8.0,oct,92.0,3.0,183.0,failure,no
61,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,oct,210.0,1.0,182.0,success,yes
61,technician,married,primary,no,6384.0,no,no,cellular,16.0,oct,55.0,2.0,-1.0,unknown,no
61,management,married,tertiary,no,0.0,no,no,cellular,16.0,oct,136.0,2.0,-1.0,unknown,yes
61,technician,divorced,secondary,no,6481.0,no,no,cellular,19.0,oct,131.0,1.0,-1.0,unknown,yes
61,admin.,married,secondary,no,1541.0,no,no,cellular,20.0,oct,59.0,1.0,104.0,failure,no
61,management,married,tertiary,no,267.0,no,no,cellular,21.0,oct,192.0,3.0,184.0,success,yes
61,retired,married,secondary,no,86.0,no,no,cellular,23.0,oct,149.0,1.0,-1.0,unknown,yes
61,retired,married,secondary,no,89.0,no,no,cellular,28.0,oct,154.0,1.0,181.0,failure,no
61,blue-collar,married,secondary,no,272.0,no,no,cellular,29.0,oct,318.0,1.0,269.0,failure,no
61,management,married,tertiary,no,477.0,yes,no,cellular,29.0,oct,377.0,1.0,520.0,other,yes
61,retired,married,primary,no,8729.0,no,no,cellular,30.0,oct,480.0,1.0,-1.0,unknown,yes
61,management,married,tertiary,no,6016.0,no,no,cellular,4.0,nov,199.0,1.0,275.0,success,no
61,retired,married,tertiary,no,2557.0,yes,no,cellular,10.0,nov,89.0,1.0,91.0,success,yes
61,self-employed,married,tertiary,no,4162.0,no,no,cellular,10.0,nov,185.0,1.0,-1.0,unknown,no
61,retired,married,primary,no,1720.0,no,no,cellular,12.0,nov,150.0,1.0,463.0,failure,no
61,management,married,secondary,no,1471.0,no,no,cellular,13.0,nov,632.0,1.0,93.0,failure,no
61,retired,married,primary,no,2863.0,no,no,cellular,13.0,nov,264.0,1.0,-1.0,unknown,no
61,retired,married,secondary,no,3114.0,no,no,cellular,13.0,nov,381.0,1.0,-1.0,unknown,yes
61,retired,married,unknown,no,209.0,no,no,cellular,16.0,nov,1011.0,1.0,94.0,success,no
61,admin.,divorced,tertiary,no,89.0,no,no,cellular,24.0,nov,141.0,2.0,95.0,other,no
61,technician,married,primary,no,2282.0,no,no,cellular,25.0,nov,1092.0,1.0,-1.0,unknown,no
61,retired,divorced,primary,no,3624.0,no,no,cellular,25.0,nov,342.0,1.0,-1.0,unknown,yes
61,housemaid,married,primary,no,175.0,no,no,telephone,3.0,dec,237.0,1.0,-1.0,unknown,no
61,management,married,tertiary,no,0.0,yes,yes,cellular,7.0,dec,85.0,2.0,-1.0,unknown,no
61,retired,divorced,secondary,no,1761.0,no,no,cellular,7.0,dec,334.0,3.0,-1.0,unknown,no
61,retired,married,primary,no,103.0,no,no,cellular,7.0,dec,292.0,1.0,-1.0,unknown,no
61,retired,married,primary,no,421.0,no,no,cellular,10.0,dec,112.0,2.0,-1.0,unknown,no
61,management,married,secondary,no,544.0,no,no,cellular,29.0,dec,63.0,3.0,200.0,success,yes
61,retired,married,secondary,no,86.0,no,no,cellular,25.0,jan,639.0,1.0,94.0,success,yes
61,management,married,tertiary,no,13546.0,no,no,cellular,25.0,jan,318.0,2.0,283.0,success,no
61,admin.,married,unknown,no,4629.0,yes,no,cellular,27.0,jan,181.0,1.0,92.0,success,yes
61,retired,married,secondary,no,89.0,no,no,cellular,28.0,jan,477.0,2.0,92.0,failure,no
61,management,married,tertiary,no,175.0,no,no,telephone,4.0,feb,79.0,2.0,183.0,success,no
61,retired,married,tertiary,no,2557.0,yes,no,cellular,10.0,feb,158.0,2.0,92.0,success,yes
61,retired,married,tertiary,no,5267.0,no,no,cellular,11.0,feb,226.0,3.0,-1.0,unknown,yes
61,self-employed,divorced,tertiary,no,52587.0,no,no,cellular,15.0,feb,394.0,3.0,189.0,success,yes
61,management,married,tertiary,no,87.0,yes,no,cellular,24.0,feb,190.0,2.0,-1.0,unknown,no
61,self-employed,divorced,tertiary,no,6610.0,no,no,cellular,24.0,feb,481.0,2.0,-1.0,unknown,yes
61,retired,married,secondary,no,2801.0,yes,yes,cellular,10.0,mar,239.0,1.0,-1.0,unknown,yes
61,admin.,married,secondary,no,4608.0,no,no,cellular,12.0,mar,212.0,1.0,-1.0,unknown,yes
61,retired,married,secondary,no,5196.0,no,no,telephone,16.0,mar,244.0,2.0,95.0,other,no
61,management,married,tertiary,no,0.0,yes,yes,cellular,1.0,apr,158.0,1.0,115.0,failure,no
61,retired,married,secondary,no,483.0,no,no,cellular,23.0,apr,164.0,1.0,-1.0,unknown,no
61,housemaid,married,primary,no,848.0,no,no,cellular,27.0,apr,605.0,1.0,187.0,other,no
61,retired,married,secondary,no,1058.0,no,no,cellular,27.0,apr,159.0,3.0,-1.0,unknown,yes
61,retired,divorced,secondary,no,4243.0,no,no,cellular,30.0,apr,315.0,1.0,182.0,success,yes
61,admin.,married,unknown,no,1088.0,yes,no,cellular,20.0,may,254.0,1.0,359.0,failure,no
61,technician,married,secondary,no,1191.0,no,no,cellular,21.0,may,214.0,4.0,-1.0,unknown,yes
61,retired,married,secondary,no,2011.0,no,no,cellular,22.0,jun,292.0,1.0,578.0,failure,no
61,retired,married,secondary,no,938.0,no,no,cellular,15.0,jul,392.0,2.0,183.0,success,yes
61,self-employed,married,tertiary,no,10861.0,no,no,cellular,26.0,jul,336.0,2.0,259.0,success,yes
61,retired,married,secondary,no,1058.0,no,no,cellular,27.0,jul,218.0,2.0,91.0,success,yes
61,admin.,married,unknown,no,4629.0,yes,no,cellular,29.0,jul,349.0,3.0,183.0,success,yes
61,management,married,unknown,no,264.0,no,no,telephone,29.0,jul,270.0,1.0,178.0,success,yes
61,blue-collar,married,primary,no,5.0,no,no,cellular,6.0,aug,562.0,2.0,94.0,success,yes
61,retired,married,secondary,no,1853.0,no,no,telephone,10.0,aug,520.0,1.0,181.0,success,yes
61,retired,married,secondary,no,523.0,no,no,cellular,13.0,aug,211.0,3.0,183.0,success,yes
61,retired,married,tertiary,no,5267.0,no,no,cellular,18.0,aug,212.0,7.0,188.0,success,no
61,blue-collar,married,secondary,no,681.0,yes,no,telephone,19.0,aug,173.0,6.0,492.0,failure,no
61,housemaid,married,primary,no,211.0,no,no,cellular,31.0,aug,443.0,2.0,186.0,failure,yes
61,admin.,divorced,secondary,no,4519.0,no,no,cellular,6.0,sep,145.0,1.0,391.0,other,no
61,retired,married,primary,no,56.0,no,no,cellular,7.0,sep,288.0,3.0,-1.0,unknown,yes
61,housemaid,married,primary,no,2580.0,no,no,cellular,16.0,sep,270.0,3.0,202.0,other,yes
61,retired,married,secondary,no,11.0,no,no,cellular,29.0,sep,232.0,1.0,92.0,success,yes
61,retired,married,secondary,no,938.0,no,no,cellular,15.0,oct,212.0,2.0,92.0,success,no
61,retired,married,primary,no,2686.0,no,no,telephone,22.0,oct,84.0,3.0,-1.0,unknown,no
61,self-employed,married,tertiary,no,10861.0,no,no,cellular,25.0,oct,225.0,1.0,91.0,success,yes
61,retired,married,secondary,no,1058.0,no,no,cellular,27.0,oct,277.0,1.0,92.0,success,no
61,housemaid,married,primary,no,182.0,no,no,cellular,9.0,nov,335.0,1.0,92.0,failure,no
60,retired,married,primary,no,5.0,no,no,cellular,26.0,aug,63.0,2.0,-1.0,unknown,no
60,management,married,unknown,no,6313.0,no,no,unknown,19.0,jun,39.0,2.0,-1.0,unknown,no
60,self-employed,single,tertiary,no,179.0,no,yes,cellular,29.0,jul,79.0,4.0,-1.0,unknown,no
60,management,single,tertiary,no,0.0,no,yes,cellular,23.0,jul,151.0,1.0,-1.0,unknown,no
60,technician,single,primary,no,11262.0,no,no,cellular,26.0,aug,323.0,1.0,-1.0,unknown,yes
60,retired,married,primary,no,55.0,no,no,cellular,4.0,jun,207.0,1.0,-1.0,unknown,no
60,retired,divorced,unknown,no,-49.0,yes,no,cellular,29.0,jan,188.0,1.0,261.0,failure,no
60,management,married,primary,no,252.0,yes,yes,cellular,13.0,apr,123.0,2.0,147.0,failure,no
60,blue-collar,married,secondary,no,322.0,yes,no,cellular,7.0,may,63.0,1.0,-1.0,unknown,no
60,technician,married,primary,no,65.0,yes,no,unknown,9.0,may,1028.0,2.0,-1.0,unknown,yes
60,retired,married,secondary,no,4820.0,no,no,unknown,5.0,jun,419.0,1.0,-1.0,unknown,no
60,management,divorced,tertiary,no,366.0,no,no,cellular,3.0,jun,593.0,1.0,-1.0,unknown,yes
60,housemaid,married,primary,no,517.0,no,no,unknown,12.0,jun,1178.0,3.0,-1.0,unknown,no
60,admin.,divorced,secondary,no,174.0,yes,no,cellular,15.0,may,241.0,1.0,364.0,failure,no
60,blue-collar,married,primary,no,493.0,no,no,cellular,18.0,aug,671.0,4.0,-1.0,unknown,yes
60,admin.,married,secondary,no,1025.0,no,no,cellular,6.0,aug,388.0,8.0,-1.0,unknown,no
60,unemployed,divorced,secondary,no,385.0,yes,no,cellular,4.0,feb,80.0,1.0,-1.0,unknown,no
60,retired,married,primary,no,71.0,no,no,cellular,10.0,jul,121.0,3.0,-1.0,unknown,no
60,retired,married,secondary,no,262.0,no,no,cellular,18.0,aug,393.0,4.0,-1.0,unknown,no
60,entrepreneur,married,primary,no,0.0,no,no,telephone,23.0,jul,40.0,1.0,-1.0,unknown,no
60,retired,married,secondary,no,197.0,no,no,cellular,7.0,oct,1386.0,1.0,-1.0,unknown,no
60,management,married,tertiary,no,3387.0,no,no,cellular,14.0,aug,636.0,2.0,-1.0,unknown,no
60,retired,married,secondary,no,89.0,no,no,cellular,30.0,apr,156.0,2.0,-1.0,unknown,no
60,management,married,secondary,no,725.0,yes,no,cellular,8.0,jul,266.0,1.0,-1.0,unknown,no
60,management,married,primary,no,4895.0,no,no,unknown,9.0,jun,313.0,1.0,-1.0,unknown,no
60,retired,married,primary,no,0.0,no,no,telephone,30.0,jul,130.0,3.0,-1.0,unknown,no
60,admin.,married,secondary,no,-396.0,yes,no,cellular,11.0,may,443.0,1.0,350.0,failure,no
60,admin.,married,unknown,no,1088.0,yes,no,cellular,26.0,may,149.0,1.0,-1.0,unknown,no
60,admin.,married,secondary,no,3735.0,no,no,cellular,22.0,dec,190.0,1.0,188.0,success,yes
60,self-employed,single,secondary,no,27.0,no,no,cellular,22.0,aug,40.0,2.0,-1.0,unknown,no
60,management,married,tertiary,no,759.0,no,no,cellular,14.0,aug,136.0,2.0,-1.0,unknown,no
60,housemaid,married,primary,no,0.0,no,yes,telephone,22.0,jul,124.0,1.0,-1.0,unknown,no
60,blue-collar,married,secondary,no,1801.0,no,no,telephone,29.0,oct,167.0,1.0,-1.0,unknown,no
60,blue-collar,married,unknown,no,104.0,yes,no,unknown,5.0,may,22.0,1.0,-1.0,unknown,no
60,services,married,tertiary,no,4256.0,yes,no,cellular,16.0,aug,239.0,3.0,761.0,other,yes
60,admin.,married,secondary,no,3043.0,no,no,cellular,19.0,aug,235.0,3.0,-1.0,unknown,no
60,blue-collar,married,primary,no,1472.0,no,no,unknown,20.0,jun,36.0,4.0,-1.0,unknown,no
60,admin.,married,secondary,no,2552.0,no,yes,cellular,30.0,jan,255.0,2.0,2.0,other,no
60,blue-collar,married,unknown,no,231.0,yes,no,unknown,12.0,may,57.0,2.0,-1.0,unknown,no
60,retired,divorced,secondary,no,598.0,no,yes,cellular,8.0,jul,96.0,1.0,-1.0,unknown,no
60,retired,married,secondary,no,78.0,yes,no,unknown,12.0,may,113.0,3.0,-1.0,unknown,no
60,retired,married,primary,no,71188.0,no,no,cellular,6.0,oct,205.0,1.0,-1.0,unknown,no
60,unknown,married,unknown,no,7337.0,no,no,cellular,4.0,aug,122.0,1.0,-1.0,unknown,no
60,technician,single,tertiary,no,2934.0,no,no,cellular,8.0,aug,233.0,2.0,-1.0,unknown,no
60,retired,married,tertiary,no,225.0,no,no,cellular,19.0,aug,54.0,2.0,-1.0,unknown,no
60,retired,divorced,tertiary,no,2131.0,no,no,cellular,10.0,jul,421.0,6.0,-1.0,unknown,no
60,self-employed,married,primary,no,362.0,no,yes,cellular,29.0,jul,816.0,6.0,-1.0,unknown,yes
60,retired,married,primary,no,60.0,yes,no,unknown,5.0,may,219.0,1.0,-1.0,unknown,no
60,admin.,married,secondary,no,39.0,yes,yes,unknown,5.0,may,208.0,1.0,-1.0,unknown,no
60,blue-collar,married,unknown,no,104.0,yes,no,unknown,5.0,may,22.0,1.0,-1.0,unknown,no
60,retired,married,tertiary,no,100.0,no,no,unknown,5.0,may,528.0,1.0,-1.0,unknown,no
60,admin.,married,secondary,no,290.0,yes,no,unknown,5.0,may,583.0,1.0,-1.0,unknown,no
60,blue-collar,married,unknown,no,54.0,yes,no,unknown,5.0,may,221.0,1.0,-1.0,unknown,no
60,retired,married,tertiary,no,81.0,yes,no,unknown,5.0,may,101.0,1.0,-1.0,unknown,no
60,retired,divorced,secondary,no,216.0,yes,no,unknown,5.0,may,238.0,1.0,-1.0,unknown,no
60,admin.,divorced,secondary,no,92.0,yes,no,unknown,5.0,may,130.0,1.0,-1.0,unknown,no
60,retired,divorced,secondary,no,545.0,yes,no,unknown,6.0,may,1030.0,1.0,-1.0,unknown,yes
60,retired,married,secondary,yes,15.0,no,no,unknown,6.0,may,80.0,1.0,-1.0,unknown,no
60,self-employed,married,primary,no,46.0,yes,no,unknown,6.0,may,202.0,4.0,-1.0,unknown,no
60,retired,married,primary,no,364.0,yes,no,unknown,6.0,may,631.0,2.0,-1.0,unknown,no
60,retired,married,secondary,no,42.0,yes,yes,unknown,7.0,may,386.0,2.0,-1.0,unknown,no
60,blue-collar,divorced,secondary,no,1310.0,no,no,unknown,7.0,may,152.0,2.0,-1.0,unknown,no
60,retired,married,primary,no,-2.0,yes,no,unknown,8.0,may,75.0,1.0,-1.0,unknown,no
60,retired,married,primary,no,414.0,no,no,unknown,8.0,may,395.0,1.0,-1.0,unknown,no
60,technician,married,unknown,no,0.0,yes,no,unknown,8.0,may,77.0,1.0,-1.0,unknown,no
60,blue-collar,divorced,primary,no,7601.0,yes,no,unknown,8.0,may,285.0,1.0,-1.0,unknown,no
60,blue-collar,married,primary,no,136.0,yes,no,unknown,8.0,may,43.0,2.0,-1.0,unknown,no
60,management,divorced,unknown,no,404.0,yes,no,unknown,9.0,may,95.0,2.0,-1.0,unknown,no
60,technician,married,primary,no,65.0,yes,no,unknown,9.0,may,1028.0,2.0,-1.0,unknown,yes
60,blue-collar,married,unknown,no,231.0,yes,no,unknown,12.0,may,57.0,2.0,-1.0,unknown,no
60,retired,married,secondary,no,78.0,yes,no,unknown,12.0,may,113.0,3.0,-1.0,unknown,no
60,blue-collar,married,primary,no,1262.0,yes,yes,unknown,13.0,may,1015.0,1.0,-1.0,unknown,yes
60,admin.,divorced,unknown,no,791.0,yes,no,unknown,13.0,may,144.0,1.0,-1.0,unknown,no
60,retired,married,tertiary,no,0.0,yes,no,unknown,13.0,may,34.0,4.0,-1.0,unknown,no
60,retired,married,secondary,no,1390.0,no,yes,unknown,13.0,may,58.0,2.0,-1.0,unknown,no
60,retired,married,secondary,no,926.0,yes,no,unknown,13.0,may,291.0,2.0,-1.0,unknown,no
60,retired,divorced,primary,no,1327.0,yes,yes,unknown,14.0,may,80.0,1.0,-1.0,unknown,no
60,technician,married,secondary,no,2639.0,yes,no,unknown,14.0,may,483.0,2.0,-1.0,unknown,no
60,retired,married,primary,no,1542.0,yes,no,unknown,14.0,may,930.0,1.0,-1.0,unknown,yes
60,retired,married,secondary,no,3932.0,yes,no,unknown,14.0,may,407.0,2.0,-1.0,unknown,no
60,management,married,primary,no,703.0,yes,no,unknown,14.0,may,378.0,1.0,-1.0,unknown,no
60,blue-collar,married,secondary,no,751.0,yes,no,unknown,14.0,may,115.0,3.0,-1.0,unknown,no
60,retired,married,secondary,no,2077.0,yes,no,unknown,14.0,may,163.0,1.0,-1.0,unknown,no
60,retired,married,secondary,no,2537.0,yes,yes,unknown,15.0,may,230.0,1.0,-1.0,unknown,no
60,entrepreneur,married,tertiary,no,1164.0,yes,no,unknown,15.0,may,325.0,1.0,-1.0,unknown,no
